playlist.id,playlist.name,TOP_1_keyword,TOP_1_keyword_freq,TOP_2_keyword,TOP_2_keyword_freq,TOP_3_keyword,TOP_3_keyword_freq,TOP_4_keyword,TOP_4_keyword_freq,TOP_5_keyword,TOP_5_keyword_freq,TOP_6_keyword,TOP_6_keyword_freq,TOP_7_keyword,TOP_7_keyword_freq,TOP_8_keyword,TOP_8_keyword_freq,TOP_9_keyword,TOP_9_keyword_freq,TOP_10_keyword,TOP_10_keyword_freq
0y8MUle9Lf8VDNjPsskzJB,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,love,142,find,49,never,48,somebody,45.0,cry,41.0,let,32.0,like,30.0,oh,30.0,know,26.0,make,24.0
37i9dQZF1DWXRqgorJj26U,Rock Classics,love,127,wild,104,oh,103,yeah,80.0,baby,77.0,na,76.0,one,71.0,got,68.0,know,61.0,want,58.0
37i9dQZF1DWWJOmJ7nRx0C,Rock Hard,never,210,know,184,ca,132,let,124.0,one,121.0,away,118.0,na,116.0,like,106.0,take,103.0,yeah,98.0
5hvf4yL105Rw6cvCP6AMjM,Rock Hubspot,im,16,sorry,16,way,12,fucked,10.0,find,9.0,see,9.0,remember,9.0,late,9.0,time,8.0,lost,8.0
0COM4nZqdXC3sMjVdcaU7V,SINULOG Festival 2020,say,15,love,11,like,6,first,6.0,need,5.0,na,5.0,oh,5.0,touch,4.0,wan,4.0,get,4.0
6CgjYkPIWTxJi8RtPcki02,SNZB PERMANENT WAVE,oh,64,go,59,doo,48,yeah,38.0,rebel,36.0,know,33.0,like,32.0,love,30.0,ya,30.0,ahead,29.0
7kzKtw5vug3IIxKfLadi8A,Sad Trap,yeah,366,love,223,like,207,know,192.0,got,178.0,na,164.0,wan,150.0,want,142.0,ca,134.0,gon,120.0
2ujrP2rPxu8ao7wNeG1ZOY,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,like,244,got,203,ai,147,know,137.0,get,130.0,want,115.0,ca,111.0,see,107.0,little,97.0,love,96.0
0SqaMfNsngZCpPw0UuelA7,School Dance 2019 (Squeaky Clean),yeah,271,say,257,doh,221,got,170.0,oh,163.0,name,153.0,know,151.0,like,145.0,baby,136.0,na,128.0
2JPzPB9jnvJLAYtmCbvZy8,Selected House,feel,38,got,29,want,25,sometime,24.0,na,20.0,yeah,20.0,love,19.0,go,19.0,wan,18.0,oh,18.0
5EMARioe9z9eKOeWIAC2JW,Sexy Soul 2020,love,277,know,176,oh,119,baby,111.0,like,96.0,never,91.0,na,90.0,ooh,70.0,man,66.0,want,65.0
4R4c3WdN1Any2Q1NSuec3r,Sick Big Room House Drops | EZUMI,hands,38,jump,26,put,22,take,18.0,world,18.0,know,7.0,place,7.0,right,7.0,left,6.0,death,5.0
7ozFIvz1bE1HPgQTUl5qfT,Smooth Hip Hop,like,261,got,190,get,174,ai,155.0,know,118.0,shit,105.0,see,104.0,never,102.0,na,89.0,yeah,85.0
37i9dQZF1DX6TIU4D13lOY,Soft Rock Drive,love,208,oh,124,like,100,na,96.0,know,90.0,one,78.0,got,78.0,night,73.0,ca,71.0,tell,71.0
6IErGHjBfhey8URq0mFnPi,Someone You Loved Lewis Capaldi (Pop Music Mix),yeah,483,like,271,got,246,lot,161.0,shit,150.0,know,135.0,many,126.0,back,113.0,ai,107.0,say,105.0
16iNEskDatG5KbDV16F6LR,Soul Coffee (The Best Neo-Soul Mixtape ever),love,266,know,151,yeah,127,na,115.0,let,108.0,one,100.0,oh,97.0,get,91.0,baby,85.0,got,85.0
206vi9Q0p3juAU73flxPsz,Southern California Hip Hop Primer,got,489,na,464,like,387,ai,311.0,get,290.0,nigga,256.0,yeah,232.0,shit,203.0,niggas,201.0,back,191.0
4lcyWQDOzPfcbZrcBI3FOW,Southern Hip Hop,got,843,like,803,get,673,nigga,603.0,know,539.0,ai,508.0,yeah,413.0,make,380.0,niggas,379.0,go,376.0
0QUlq0LMDVXSBtbyYLTyZh,Southern Rock/Classic Rock,got,150,oh,132,ca,122,na,122.0,know,115.0,see,113.0,baby,107.0,take,106.0,come,100.0,well,96.0
3nTS97zUqxJBQeiXNRs963,Southern Soul BBQ Mix,la,160,dance,146,got,107,na,107.0,oh,102.0,love,100.0,let,94.0,yeah,93.0,baby,90.0,know,84.0
4xJULuV0P5PLcMe3xP8Pgj,Southern soul & hip hop,like,210,got,195,ai,177,know,164.0,oh,151.0,yeah,147.0,one,137.0,still,123.0,back,120.0,let,118.0
37i9dQZF1DXbtuVQL4zoey,Sunny Beats,yellow,6,bird,6,fly,5,away,2.0,wo,1.0,ya,1.0,stay,1.0,today,1.0,could,1.0,happen,1.0
6oghIlByD49KFGNmNU8GSH,Supernatural Classic Rock,oh,206,na,184,know,135,got,127.0,come,110.0,time,95.0,gon,88.0,baby,86.0,take,80.0,man,80.0
3krpccUV68nBGAQbvHEZDC,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",baby,444,na,362,know,296,like,244.0,wan,214.0,love,199.0,got,197.0,girl,189.0,get,186.0,go,179.0
3arpkhoRWXEYbdCpVAIrRR,TUNES DANCE AND POP,like,103,rare,98,thing,84,ever,84.0,feel,63.0,love,52.0,know,50.0,oh,49.0,ah,49.0,baby,48.0
3QEYvCsVXZj8KuzE0bDmcI,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,night,82,crazy,75,things,74,mine,45.0,cause,25.0,bleu,24.0,chanel,24.0,give,20.0,little,19.0,shut,17.0
1S7BckuYIkEazeNKOSM0uA,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,du,208,baby,176,got,173,get,172.0,yeah,163.0,love,160.0,like,118.0,oh,117.0,know,113.0,let,111.0
0KNLLunbFh9XgitPMOGmQg,The Black Album,love,179,oh,79,yeah,78,ooh,58.0,know,54.0,go,54.0,got,48.0,bluebird,47.0,jet,46.0,away,43.0
4E3K9oQgvLcKEz0wgBBXxD,The Cranberries Best Of,ah,66,huh,56,know,54,imagination,43.0,got,42.0,na,41.0,hold,40.0,head,40.0,would,38.0,like,38.0
5vIdb67lQcdFwoVkE4UMep,The Edge of Indie Poptimism,know,82,like,66,never,59,na,56.0,got,53.0,let,46.0,love,38.0,oh,37.0,wan,37.0,go,36.0
4mciQwEuqaUMwIWKcDMFW0,The New (Jack Swing) Testament,love,119,oh,119,baby,111,like,105.0,girl,103.0,want,75.0,got,73.0,na,63.0,know,59.0,wan,51.0
5qFXOOxrQVyS4UCq3UilZN,The Pulse of Indie Poptimism,want,537,yeah,210,know,200,like,190.0,na,177.0,go,135.0,got,133.0,radical,132.0,time,112.0,wan,110.0
3E88dLx4fgFYY70gdGzdnB,The Queen - La Discografia Completa,love,236,got,160,yeah,158,ooh,157.0,na,145.0,get,145.0,know,139.0,la,126.0,time,125.0,take,119.0
3yj9YnQGTdnFuKbDyXGDi6,The Sound of Album Rock,yeah,308,na,253,oh,244,love,224.0,know,222.0,time,203.0,baby,203.0,got,186.0,like,154.0,want,153.0
7nHgmv7uyIA1KHj6qTttjH,The Sound of Indie Poptimism,know,343,oh,239,love,208,like,185.0,na,180.0,let,177.0,never,166.0,get,147.0,go,134.0,ca,134.0
0zn8nuASKC0PISqD9mxCSV,The Sound of New Jack Swing,love,175,body,113,never,98,like,94.0,baby,85.0,na,67.0,know,60.0,way,59.0,wan,52.0,oh,46.0
4EYSGTuqe9cVfSVpX4gtGv,The Sound of Permanent Wave,love,199,na,130,oh,127,like,113.0,every,99.0,got,97.0,know,94.0,hey,88.0,never,77.0,hallelujah,74.0
10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,love,538,oh,486,like,466,yeah,450.0,na,437.0,know,381.0,go,338.0,let,329.0,baby,281.0,time,266.0
18jT9NMRZifv6cMtK2jWD4,The Sound of Southern Hip Hop,like,286,got,251,get,240,ai,219.0,fuck,215.0,nigga,188.0,know,184.0,thug,180.0,let,179.0,go,160.0
07zF8MjQPsiYUXiAIGZ5TA,The Sound of Urban Contemporary,know,804,love,800,baby,777,oh,549.0,na,506.0,let,463.0,like,463.0,come,411.0,yeah,357.0,got,349.0
37i9dQZF1DXarsfY89zXC6,This Is Gloria Estefan,love,114,na,87,know,72,doc,50.0,wepa,39.0,turn,37.0,beat,36.0,ca,36.0,get,32.0,time,30.0
37i9dQZF1DX74DnfGTwugU,This Is Guns N' Roses,take,137,oh,135,got,125,na,123.0,know,121.0,yeah,110.0,door,77.0,home,75.0,ooh,75.0,wo,74.0
37i9dQZF1DWVT93EW7kPT9,This Is Janelle Monáe,oh,130,know,37,like,32,ba,30.0,ai,28.0,love,27.0,yeah,27.0,see,24.0,wild,24.0,time,23.0
37i9dQZF1DWTIuAboZgTMf,This Is Logic,like,591,know,531,yeah,413,shit,333.0,get,276.0,got,247.0,ai,210.0,fuck,200.0,na,182.0,back,177.0
37i9dQZF1DWViGKI2U5P2K,This Is Scorpions,love,60,away,38,like,37,night,32.0,come,30.0,time,26.0,one,24.0,way,23.0,make,22.0,ca,22.0
37i9dQZF1DWYBUdckfg1va,This Is: Don Omar,kings,9,que,7,dance,7,hall,7.0,na,6.0,te,6.0,belly,6.0,danza,6.0,like,5.0,everyday,5.0
